id,brand,product,shade,hex,H,S,L,R,G,B,undertone,skinTone,fitzpatrick,popularity
0256,Armani Beauty,Power Fabric + Foundation,7 Medium to Tan with Peach Undertone,#CF9A71,26.2,0.495,62.7,207,154,113,Warm,Light Medium,III,50
0257,Armani Beauty,Power Fabric + Foundation,7.5 Tan with Peach Undertone,#D49256,28.6,0.594,58.4,212,146,86,Warm,Light Medium,III,50
0258,Armani Beauty,Power Fabric + Foundation,7.75 Tan with Golden Undertone,#D49964,28.4,0.566,61.2,212,153,100,Warm,Light Medium,III,50
0259,Armani Beauty,Power Fabric + Foundation,8 Tan with Neutral Undertone,#D69B71,25.0,0.552,64.1,214,155,113,Warm,Light Medium,III,50
0260,Armani Beauty,Power Fabric + Foundation,8.75 Tan with Deep Golden Undertone,#C08452,27.3,0.466,53.7,192,132,82,Warm,Light Medium,III,50
0261,Armani Beauty,Power Fabric + Foundation,9 Tan to Deep with Olive Undertone,#C38F64,27.2,0.442,57.8,195,143,100,Warm,Light Medium,III,50
0262,Armani Beauty,Power Fabric + Longwear Matte Concealer,1.5 Very Fair Neutral,#DEA977,29.1,0.609,66.9,222,169,119,Warm,Fair,II,50
0263,Armani Beauty,Power Fabric + Longwear Matte Concealer,2 Fair Olive,#E9CBA9,31.9,0.593,78.8,233,203,169,Neutral,Very Fair,II,50
0264,Armani Beauty,Power Fabric + Longwear Matte Concealer,4.5 Light to Medium Olive,#E8B68D,27.0,0.664,73.1,232,182,141,Warm,Fair,II,50
0265,Armani Beauty,Power Fabric + Longwear Matte Concealer,7 Medium Tan Peach,#CA9470,24.0,0.459,61.6,202,148,112,Neutral,Light Medium,III,50
0266,Armani Beauty,Power Fabric + Longwear Matte Concealer,7.5 Medium Peach,#F4CFB0,27.4,0.756,82.4,244,207,176,Neutral,Very Fair,I,50
0267,Armani Beauty,Power Fabric + Longwear Matte Concealer,14 Very Deep Olive,#884D2F,20.2,0.486,35.9,136,77,47,Neutral,Tan,V,50
0268,Armani Beauty,Power Fabric + Longwear Matte Concealer,2.75 Fair Pink,#F4C8AB,23.8,0.768,81.4,244,200,171,Neutral,Very Fair,II,50
0269,Armani Beauty,Power Fabric + Longwear Matte Concealer,3 Light Neutral,#EFC3A0,26.6,0.712,78.2,239,195,160,Neutral,Very Fair,II,50
0270,Armani Beauty,Power Fabric + Longwear Matte Concealer,3.5 Light Neutral,#EEBE9D,24.4,0.704,77.5,238,190,157,Neutral,Very Fair,II,50
0271,Armani Beauty,Power Fabric + Longwear Matte Concealer,4 Light to Medium Neutral,#E8B992,27.2,0.652,74.1,232,185,146,Neutral,Fair,II,50
0272,Armani Beauty,Power Fabric + Longwear Matte Concealer,5 Light to Medium Peach,#EBB891,26.0,0.692,74.5,235,184,145,Neutral,Fair,II,50
0273,Armani Beauty,Power Fabric + Longwear Matte Concealer,5.5 Medium Neutral,#D4A581,26.0,0.491,66.9,212,165,129,Neutral,Fair,III,50
0274,Armani Beauty,Power Fabric + Longwear Matte Concealer,6.5 Medium Neutral,#D49D74,25.6,0.527,64.3,212,157,116,Warm,Light Medium,III,50
0275,Armani Beauty,Power Fabric + Longwear Matte Concealer,8 Tan Neutral,#C08864,23.5,0.422,57.3,192,136,100,Neutral,Light Medium,III,50
0276,Armani Beauty,Power Fabric + Longwear Matte Concealer,10 Tan to Deep Golden,#B27146,23.9,0.435,48.6,178,113,70,Warm,Medium,IV,50
0277,Armani Beauty,Power Fabric + Longwear Matte Concealer,11 Deep Olive,#96603E,23.2,0.415,41.6,150,96,62,Neutral,Tan,IV,50
0278,Armani Beauty,Power Fabric + Longwear Matte Concealer,12 Deep Read,#AB653C,22.2,0.481,45.3,171,101,60,Warm,Medium,IV,50
0279,Armani Beauty,Power Fabric + Longwear Matte Concealer,15 Very Deep Neutral,#73402B,17.5,0.456,31.0,115,64,43,Neutral,Deep,V,50
0280,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,2 Very Fair Neutral,#E7BD93,30.0,0.636,74.1,231,189,147,Warm,Fair,II,50
0281,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"3 Very Fair, Golden",#EEC79A,32.1,0.712,76.9,238,199,154,Warm,Very Fair,II,50
0282,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"3.75 Very Fair, Pink",#EFBE98,26.2,0.731,76.7,239,190,152,Neutral,Very Fair,II,50
0283,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"4 Light, Golden",#E8BB92,28.6,0.652,74.1,232,187,146,Warm,Fair,II,50
0284,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"4.5 Light to Medium, Neutral",#ECB98F,27.1,0.71,74.3,236,185,143,Warm,Fair,II,50
0285,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"4.75 Light, Pink",#E8B68F,26.3,0.659,73.5,232,182,143,Neutral,Fair,II,50
0286,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"5 Light, Neutral",#E3A579,24.9,0.654,68.2,227,165,121,Warm,Fair,II,50
0287,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"5.25 Medium, Pink",#DAA278,25.7,0.57,66.3,218,162,120,Warm,Fair,III,50
0288,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,5.5 Medium Peach,#C99367,26.9,0.476,59.6,201,147,103,Warm,Light Medium,III,50
0289,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"5.75 Light to Medium, Golden",#E4A77A,25.5,0.663,68.6,228,167,122,Warm,Fair,II,50
0290,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"6 Medium, Olive",#D19E65,31.7,0.54,60.8,209,158,101,Warm,Light Medium,III,50
0291,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"6.5 Medium to Tan, Neutral",#D79F67,30.0,0.583,62.4,215,159,103,Warm,Light Medium,III,50
0292,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"7 Medium to Tan, Neutral",#C58F68,25.2,0.445,59.0,197,143,104,Neutral,Light Medium,III,50
0293,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"7.5 Tan, Peach",#CE9159,28.7,0.544,57.8,206,145,89,Warm,Light Medium,III,50
0294,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"8 Tan, Neutral",#BD8551,28.9,0.45,52.9,189,133,81,Warm,Light Medium,III,50
0295,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"8.75 Tan to Deep, Golden",#C27A45,25.4,0.506,51.6,194,122,69,Warm,Medium,IV,50
0296,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"10 Deep, Golden",#A86E38,28.9,0.5,43.9,168,110,56,Warm,Medium,IV,50
0297,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"11.75 Deep, Pink",#94603A,25.3,0.437,40.4,148,96,58,Neutral,Tan,IV,50
0298,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"14 Very Deep, Olive",#7D4628,21.2,0.515,32.4,125,70,40,Neutral,Tan,V,50
0299,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,"15 Very Deep, Neutral",#7D4D32,21.6,0.429,34.3,125,77,50,Neutral,Tan,V,50
0300,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,1.5 Fair Neutral,#E7BA94,27.5,0.634,74.3,231,186,148,Neutral,Fair,II,50
0301,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,9 Tan to Deep with an Olive Undertone,#C18654,27.5,0.468,54.3,193,134,84,Warm,Light Medium,III,50
0302,Armani Beauty,Luminous Silk Face and Under-Eye Concealer,12 Deep with Red Undertone,#A96336,23.5,0.516,43.7,169,99,54,Warm,Medium,IV,50
0303,Armani Beauty,Neo Nude Tinted Moisturizer,"11.5 Deep, Peach",#B16825,28.7,0.654,42.0,177,104,37,Warm,Medium,IV,50
0304,Armani Beauty,Neo Nude Tinted Moisturizer,"13 Deep, Neutral",#9C582B,23.9,0.568,39.0,156,88,43,Warm,Tan,V,50
0305,Armani Beauty,Neo Nude Tinted Moisturizer,"16 Very Deep, Olive",#502106,21.9,0.86,16.9,80,33,6,Neutral,Very Deep,VI,50
0306,Au Naturale,Semi-Matte Powder Foundation,Porcelain,#DDC3AE,26.8,0.409,77.5,221,195,174,Cool,Very Fair,II,50
0307,Au Naturale,Semi-Matte Powder Foundation,Marino,#D2B692,33.8,0.416,69.8,210,182,146,Neutral,Fair,II,50
0308,Au Naturale,Semi-Matte Powder Foundation,Sand,#D4AE8B,28.8,0.459,68.8,212,174,139,Neutral,Fair,II,50
0309,Au Naturale,Semi-Matte Powder Foundation,Seville,#BB967C,24.8,0.317,61.0,187,150,124,Neutral,Light Medium,III,50
0310,Au Naturale,Semi-Matte Powder Foundation,Lucerne,#D6A689,22.6,0.484,68.8,214,166,137,Neutral,Fair,II,50
0311,Au Naturale,Semi-Matte Powder Foundation,Honey,#F2B47E,27.9,0.817,72.2,242,180,126,Warm,Fair,II,50
0312,Au Naturale,Semi-Matte Powder Foundation,Biscay,#BF9379,22.3,0.354,61.2,191,147,121,Neutral,Light Medium,III,50
0313,Au Naturale,Semi-Matte Powder Foundation,Lucia,#C09578,24.2,0.364,61.2,192,149,120,Neutral,Light Medium,III,50
0314,Au Naturale,Semi-Matte Powder Foundation,Mallorca,#AA8360,28.4,0.303,52.2,170,131,96,Neutral,Medium,IV,50
0315,Au Naturale,Semi-Matte Powder Foundation,Kapua,#9F6A45,24.7,0.395,44.7,159,106,69,Neutral,Medium,IV,50
0316,Au Naturale,Semi-Matte Powder Foundation,Mumbai,#965F46,18.8,0.364,43.1,150,95,70,Neutral,Tan,IV,50
0317,Au Naturale,Semi-Matte Powder Foundation,Cali,#754936,18.1,0.368,33.5,117,73,54,Neutral,Tan,V,50
0318,Au Naturale,Semi-Matte Powder Foundation,Punaluu,#6C3B25,18.6,0.49,28.4,108,59,37,Neutral,Deep,V,50
0319,Au Naturale,Semi-Matte Powder Foundation,Goa,#5C3220,18.0,0.484,24.3,92,50,32,Neutral,Deep,VI,50
0320,Au Naturale,Semi-Matte Powder Foundation,Java,#543126,14.3,0.377,23.9,84,49,38,Cool,Deep,VI,50
0321,Au Naturale,Zero Gravity C2P Foundation,Porcelain,#DDC3AE,26.8,0.409,77.5,221,195,174,Cool,Very Fair,II,50
0322,Au Naturale,Zero Gravity C2P Foundation,Marino,#D2B692,33.8,0.416,69.8,210,182,146,Neutral,Fair,II,50
0323,Au Naturale,Zero Gravity C2P Foundation,Sand,#D4AE8B,28.8,0.459,68.8,212,174,139,Neutral,Fair,II,50
